20060807;1891.57;1909.66;1865.91;1868.78;781493;792796096.00
20060808;1865.16;1909.42;1865.16;1909.42;708781;701863168.00
20060809;1908.80;1908.80;1882.81;1901.60;673744;671908352.00
20060810;1896.24;1924.53;1893.49;1924.53;621880;588899520.00
20060811;1945.23;1956.65;1919.68;1954.97;1157895;1112762112.00
20060814;1949.69;1972.99;1897.38;1902.57;1085816;977672064.00
20060815;1895.53;1931.84;1891.50;1929.38;833818;774174272.00
20060816;1927.74;1963.23;1923.63;1960.88;896536;837230848.00
20060817;1957.11;1957.11;1923.14;1936.02;924290;879679616.00
20060818;1934.24;1936.87;1910.39;1912.58;685860;690252032.00
20060821;1869.22;1933.28;1850.80;1933.07;922714;818631552.00
20060822;1932.32;1963.25;1927.31;1962.44;1020640;936532544.00
20060823;1960.98;1974.58;1958.83;1968.44;976345;864873408.00
20060824;1966.59;2001.00;1959.28;2001.00;1533447;1624343296.00
20060825;2000.40;2029.11;1994.71;2012.06;1733385;1880886528.00
20060828;2017.04;2046.58;2015.72;2043.60;1359021;1446542336.00
20060829;2046.64;2116.88;2046.53;2096.53;1681649;1946456960.00
20060830;2091.37;2095.40;2071.58;2092.83;1293882;1430560768.00
20060831;2093.78;2103.55;2085.78;2098.45;1134768;1273485568.00
20060901;2100.07;2108.04;2068.22;2091.64;1389759;1510538496.00
20060904;2087.83;2149.48;2085.25;2149.48;1329657;1341868800.00
20060905;2146.92;2146.92;2106.72;2114.94;963268;1060970048.00
20060906;2111.55;2118.31;2089.29;2107.92;644785;679811648.00
20060907;2110.68;2110.68;2081.41;2097.08;864881;943777088.00
20060908;2094.07;2118.10;2082.39;2114.58;1092367;1299815296.00
20060911;2111.08;2115.67;2084.80;2115.67;810290;959562112.00
20060912;2113.35;2122.09;2107.97;2117.52;877543;975469952.00
20060913;2115.29;2126.64;2096.85;2097.35;973535;1055460544.00
20060914;2090.64;2093.68;2054.35;2076.39;916745;1043405952.00
20060915;2077.63;2095.03;2073.56;2092.20;871587;864410112.00
20060918;2095.42;2114.75;2089.31;2114.75;1343194;1301671808.00
20060919;2118.20;2132.52;2110.42;2130.63;1191649;1219918208.00
20060920;2130.56;2144.35;2114.30;2139.23;1135253;1249194496.00
20060921;2135.74;2167.45;2133.24;2166.86;1406985;1401711360.00
20060922;2166.34;2193.96;2157.15;2180.92;1228968;1340999040.00
20060925;2179.43;2214.28;2170.43;2193.25;1080986;1206703744.00
20060926;2192.73;2201.54;2152.53;2155.33;724488;779007744.00
20060927;2151.27;2164.00;2136.29;2156.46;777726;874249600.00
20060928;2158.55;2187.64;2153.93;2182.54;912052;949241152.00
20060929;2186.93;2209.70;2185.83;2202.39;1192505;1556560896.00
20061009;2213.27;2240.17;2207.57;2240.17;1101229;1330312960.00
20061010;2242.30;2251.30;2223.21;2239.86;1146418;1396609280.00
20061011;2233.33;2261.73;2231.07;2261.73;1231025;1430856064.00
20061012;2261.17;2261.17;2215.29;2215.94;1083376;1200358400.00
20061013;2208.37;2218.45;2195.97;2209.76;1001938;1173643520.00
20061016;2210.65;2214.81;2182.58;2187.21;1037468;1124357888.00
20061017;2182.55;2189.21;2172.48;2178.35;854362;860328896.00
20061018;2178.10;2197.69;2172.58;2197.14;720247;718330752.00
20061019;2198.81;2220.37;2196.50;2216.00;1357347;1563275136.00
20061020;2214.13;2217.82;2191.78;2193.96;1222155;1383953536.00
20061023;2190.82;2192.58;2125.11;2130.10;1216086;1293514368.00
20061024;2127.22;2173.28;2127.22;2171.97;959775;1056308800.00
20061025;2172.54;2201.10;2167.14;2181.87;1108587;1273785984.00
20061026;2181.59;2182.17;2154.57;2164.94;1394131;1501314048.00
20061027;2162.48;2163.16;2118.37;2144.48;1168880;1185075072.00
20061030;2128.55;2128.55;2102.61;2120.63;1140028;1214824064.00
20061031;2119.70;2134.28;2117.70;2133.16;842926;846463104.00
20061101;2134.46;2139.67;2113.87;2126.88;1046847;1097953280.00
20061102;2123.63;2123.63;2082.06;2098.69;1078535;1167100288.00
